_id|isPb|wpm|acc|rawWpm|consistency|charStats|mode|mode2|quoteLength|restartCount|testDuration|afkDuration|incompleteTestSeconds|punctuation|numbers|language|funbox|difficulty|lazyMode|blindMode|bailedOut|tags|timestamp
637444a19500f305f264b4d6||80.39|96.54|83.99|73.46|402,5,0,2|time|60||1|60.01|0|0.41|false|false|english|none|normal|false|false|false||1668564129072
6373b91ea027586892f94b5c||81.2|95.16|85.2|80.07|406,6,3,2|time|60|-1|0|60|0|0|false|false|english|none|normal|false|false|false||1668528414000
6373b763a027586892f46adc||80.39|95.45|86.99|79.98|402,9,0,1|time|60|-1|1|60.01|0|6.64|false|false|english|none|normal|false|false|false||1668527971000
63730f6e31bc82843013e46e||75|94.89|79.8|76.04|375,4,3,0|time|60|-1|0|60|0|0|false|false|english|none|normal|false|false|false||1668484974000
6371ff6e31bc828430954254||76.39|94|80.59|71.06|382,7,2,0|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1668415342000
6371c66731bc828430477a52||79|94.05|83.8|76.08|395,6,3,0|time|60|-1|0|60|0|0|false|false|english|none|normal|false|false|false||1668400743000
63712a0d31bc82843071aa1e||72.39|93.2|81.19|80.2|362,15,0,5|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1668360717000
6371208131bc8284306311ab||83.39|98.15|85.79|78.22|417,3,0,0|time|60|-1|2|60.01|0|16.08|false|false|english|none|normal|false|false|false||1668358273000
636f9cef31bc8284304d63d5||81.59|94.56|87.19|82.29|408,9,5,0|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1668259055000
636f2b6731bc828430adac31||75.79|94.08|80.99|76.79|379,6,3,0|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1668229991000
636e79e831bc828430bb1ac8||77.59|93.74|84.59|78.21|388,12,3,1|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1668184552000
636df84731bc8284300733a6||79.99|92.95|87.99|79.33|400,15,2,1|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1668151367000
636d2bab31bc828430ed4f06||79.15|97.14|82.35|78.49|99,0,0,1|time|15|-1|0|15.01|0|0|false|false|english|none|normal|false|false|false||1668098987000
636d26fe31bc828430e39619||90.34|98.29|93.54|89.32|113,0,1,0|time|15|-1|2|15.01|0|13.2|false|false|english|none|normal|false|false|false||1668097790000
636d26da31bc828430e3944e||81.55|96.33|86.34|84.54|102,2,0,0|time|15|-1|3|15.01|0|12.08|false|false|english|none|normal|false|false|false||1668097754000
636d266131bc828430e38d79||87.94|99.13|91.94|86.81|110,0,0,1|time|15|-1|0|15.01|0|0|false|false|english|none|normal|false|false|false||1668097633000
636d217531bc828430de8e69||87.14|99.1|87.14|86.22|109,0,0,0|time|15|-1|1|15.01|0|6.44|false|false|english|none|normal|false|false|false||1668096373000
636d215d31bc828430de8d28||76.75|97.12|81.55|79.29|96,0,0,1|time|15|-1|2|15.01|0|10.83|false|false|english|none|normal|false|false|false||1668096349000
636d213831bc828430de8b3c||88|100|88|88.15|110,0,0,0|time|15|-1|1|15|0|7.43|false|false|english|none|normal|false|false|false||1668096312000
636d211d31bc828430de89d2||77.55|90.74|83.14|75.57|97,5,1,0|time|15|-1|0|15.01|0|0|false|false|english|none|normal|false|false|false||1668096285000
636c60aa31bc828430d3f81f||71.95|97|79.15|85.86|90,0,0,2|time|15|-1|0|15.01|0|0|false|false|english|none|normal|false|false|false||1668047018000
636c609931bc828430d3f79d||83.14|98.17|86.34|83.74|104,1,0,0|time|15|-1|0|15.01|0|0|false|false|english|none|normal|false|false|false||1668047001000
636c608831bc828430d3f70a||75.95|92.45|79.15|81.04|95,0,1,0|time|15|-1|0|15.01|0|0|false|false|english|none|normal|false|false|false||1668046984000
636c607731bc828430d3f692||76.7|90|87.08|78.49|96,7,1,1|time|15|-1|2|15.02|0|23.12|false|false|english|none|normal|false|false|false||1668046967000
636b7b8f264cd938f0733516||79.95|90.98|97.53|90.1|100,6,1,2|time|15|-1|0|15.01|0|0|false|false|english|none|normal|false|false|false||1667988367000
636b7b59264cd938f073339c||81.39|95.48|86.99|79.57|407,5,4,1|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1667988313000
636b7a26264cd938f070cf35||78.19|94.21|83.79|77.21|391,9,1,3|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1667988006000
636b7982264cd938f06e6d5a||76.19|90.72|85.79|78.98|381,18,5,0|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1667987842000
636b4191264cd938f0216b5b||77.6|93.82|82|76.66|388,10,1,1|time|60|-1|2|60|0|6.67|false|false|english|none|normal|false|false|false||1667973521000
6369347711abbca92330cd1f||78.39|93.94|83.59|74.11|392,8,5,2|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1667839095000
63690b2211abbca923f641e2||79.37|94.41|84.77|78.06|397,13,3,2|time|60|-1|0|60.02|0|0|false|false|english|none|normal|false|false|false||1667828514000
6369041711abbca923ec8921||79.79|96.48|83.99|75.78|399,5,2,2|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1667826711000
6369034311abbca923ec7fef||77.79|95.44|81.39|72.4|389,6,2,1|time|60|-1|1|60.01|0|3.43|false|false|english|none|normal|false|false|false||1667826499000
6367616311abbca923b1adf3||79.99|93.69|85.99|79.33|400,10,4,1|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1667719523000
6366660811abbca9235e77da||81.19|96.8|86.79|81.73|406,5,2,0|time|60|-1|1|60.01|0|0.42|false|false|english|none|normal|false|false|false||1667655176000
6366073111abbca923dd9e54||72.59|93.87|78.39|74.84|363,7,3,1|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1667630897000
6365f76811abbca923c5d78e||71.19|90.63|79.79|72.4|356,12,4,5|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1667626856000
636519eb11abbca923972ff5||78.19|95.98|83.39|78.42|391,4,2,2|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1667570155000
636519a811abbca923972c83||66.4|85.44|82.4|86.07|83,10,2,1|time|15|-1|1|15|0|0.84|false|false|english|none|normal|false|false|false||1667570088000
63635d1711abbca9233b162c||72|92.31|81.6|81.4|90,3,1,1|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1667456279000
63635d0511abbca9233b15b9||74.4|93.33|82.4|79.13|93,3,1,0|time|15|-1|1|15|0|7.36|false|false|english|none|normal|false|false|false||1667456261000
63635ceb11abbca9233b1522||80.8|96.4|88.8|73.98|101,2,0,1|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1667456235000
636328ef11abbca923f3b61f||80|92.73|87.2|88.15|100,5,1,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1667442927000
6362166711abbca9237e21c3||88.68|98.28|92.68|83.33|111,1,0,0|time|15|-1|0|15.02|0|0|false|false|english|none|normal|false|false|false||1667372647000
6362162711abbca9237e2050||77.19|93.18|82.99|81.72|386,13,1,3|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1667372583000
6360eb2811abbca923e82256||81|94.1|87.6|85.77|405,16,3,2|time|60|-1|0|60|0|0|false|false|english|none|normal|false|false|false||1667296040000
6360c70c11abbca923b429d9||73.59|93.6|78.19|73.24|368,8,3,0|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1667286796000
635f85a911abbca923031976||76.4|93.63|83.8|80.52|382,13,4,0|time|60|-1|1|60|0|1.46|false|false|english|none|normal|false|false|false||1667204521000
635e6b35cf8104a14d9c9ebc||73.99|94.55|78.59|73.18|370,6,3,0|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1667132213000
635a64f1c8c818a0953d1b6e||78.19|93.33|85.99|83.37|391,12,6,0|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1666868465000
635a510ec8c818a09520efe5||76.19|96.6|81.19|78.99|381,3,0,3|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1666863374000
635a0e1cc8c818a095c7b0b6||77.39|94.77|82.79|77.1|387,9,2,4|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1666846236000
6359053dc8c818a09564e200||75.99|92.67|81.59|75.37|380,11,2,1|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1666778429000
6358b5cfc8c818a095f919c5||76|93.54|79.8|76.86|380,6,2,1|time|60|-1|1|60|0|3.9|false|false|english|none|normal|false|false|false||1666758095000
63501ddf06e312a006aac189||85.2|98.16|86|85.42|426,2,1,0|time|60|-1|0|60|0|0|false|false|english|none|normal|false|false|false||1666194911000
63501c5a06e312a006aaac82||74.39|94.53|79.39|80.29|372,10,3,0|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1666194522000
634fcb9806e312a0063f1530||78.19|97.54|78.99|78.52|391,0,0,1|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1666173848000
634f9a5906e312a006fe5f6e||86.4|96.92|90.6|85.65|432,7,2,1|time|60|-1|0|60|0|0|false|false|english|none|normal|false|false|false||1666161241000
634e5aaa16996242662e7062||74.98|94.76|81.37|79.97|375,5,1,2|time|60|-1|0|60.02|0|0|false|false|english|none|normal|false|false|false||1666079402000
634e55da1699624266254618||84|95.14|90|79.56|420,10,3,4|time|60|-1|2|60|0|12.36|false|false|english|none|normal|false|false|false||1666078170000
634e4ed316996242661c0ba6||83.37|96.57|85.97|79.62|417,7,0,1|time|60|-1|0|60.02|0|0|false|false|english|none|normal|false|false|false||1666076371000
634e24e81699624266e93ca9||75.39|95.43|81.19|80.32|377,6,3,0|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1666065640000
634c0338169962426618eb5b||76.79|93.56|80.99|75.83|384,6,5,1|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1665925944000
634b9af6169962426693efc5||70.99|91.67|79.99|72.25|355,13,6,4|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1665899254000
634407d7a9e0f04cda5f5690||74.8|97.15|76.6|77.23|374,6,1,0|time|60|-1|0|60|0|0|false|false|english|none|normal|false|false|false||1665402839000
634003bae65ec91000dd4e68||77.59|93.26|84.19|75.68|388,11,3,2|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1665139642000
633ff762e65ec91000cb4be6||77.19|96.75|78.59|76.34|386,3,1,1|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1665136482000
633fcc12e65ec910009518ca||74.39|93.7|80.19|71.06|372,7,2,1|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1665125394000
633f01a4e65ec910008e513f||74.99|97.21|77.39|76.19|375,1,2,0|time|60|-1|2|60.01|0|26.31|false|false|english|none|normal|false|false|false||1665073572000
633f0145e65ec910008e4c3b||72.6|94.99|77.8|74.42|363,6,0,3|time|60|-1|0|60|0|0|false|false|english|none|normal|false|false|false||1665073477000
633592607d21d9a8806b5173||75.2|95.05|77.4|69.95|376,4,0,0|time|60|-1|2|60|0|34.48|false|false|english|none|normal|false|false|false||1664455264000
633586b17d21d9a8805ddb52|true|86.6|97.37|91|86.8|433,7,1,2|time|60|-1|0|60|0|0|false|false|english|none|normal|false|false|false||1664452273000
633585737d21d9a8805dd10c||76.8|95.59|78.8|77.73|384,3,2,0|time|60|-1|2|60|0|9.67|false|false|english|none|normal|false|false|false||1664451955000
633579ac48764290787ee8c1||72.2|93.27|77.4|73.59|361,10,0,2|time|60|-1|1|60|0|0.4|false|false|english|none|normal|false|false|false||1664448940000
633520f748764290780fd995||74.6|94.22|80.4|75.2|373,8,2,2|time|60|-1|0|60|0|0|false|false|english|none|normal|false|false|false||1664426231000
63339dcb552998cb018380b8||79.4|93.94|83.2|81.98|397,7,2,1|time|60|-1|2|60|0|33.93|false|false|english|none|normal|false|false|false||1664327115000
6333088e5d7cf3354cb92dc3||78.19|91.69|86.39|76.35|391,13,5,1|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1664288910000
6332ffa65d7cf3354cb01546||80.6|94.77|86.6|75.02|403,12,3,0|time|60|-1|0|60|0|0|false|false|english|none|normal|false|false|false||1664286630000
6332fbff5d7cf3354cab952b||77|92.68|86.8|80.73|385,17,5,1|time|60|-1|0|60|0|0|false|false|english|none|normal|false|false|false||1664285695000
6332a9345d7cf3354c411428||73.2|91.96|82.8|80.21|366,13,3,2|time|60|-1|0|60|0|0|false|false|english|none|normal|false|false|false||1664264500000
63326eef5d7cf3354cfa51e7||81.39|96.19|87.79|79.4|407,4,1,1|time|60|-1|1|60.01|0|0.84|false|false|english|none|normal|false|false|false||1664249583000
63326e895d7cf3354cfa4f6e||75.2|93.13|82.4|76.93|376,12,4,1|time|60|-1|0|60|0|0|false|false|english|none|normal|false|false|false||1664249481000
63317571932c80e3ab1ebb21||75.19|91.75|82.99|76.48|376,15,4,2|time|60|-1|1|60.01|0|3.56|false|false|english|none|normal|false|false|false||1664185713000
632fe7a8223bd1e9ceffa5b7||72.39|92.02|76.79|71.68|362,11,3,1|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1664083880000
632fe2fd223bd1e9cef6e7f9||77.79|91.48|87.79|84.2|389,18,6,1|time|60|-1|2|60.01|0|4.01|false|false|english|none|normal|false|false|false||1664082685000
632dc38293d748e72c89185d||78.99|92.74|86.19|73.73|395,14,2,5|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1663943554000
632d990693d748e72c53cb5a||79.4|96.67|82.6|76.23|397,4,1,1|time|60|-1|1|60|0|15.49|false|false|english|none|normal|false|false|false||1663932678000
632d7a7393d748e72c2c542f||82.39|95.5|86.99|77.36|412,5,2,1|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1663924851000
632d350993d748e72cd4a079||77.39|92.56|83.79|73.88|387,14,2,1|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1663907081000
632d311593d748e72cd03991||75.39|92|82.79|78.39|377,14,3,5|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1663906069000
632d180c93d748e72cb17e88||73.59|92.65|83.39|77.38|368,17,3,2|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1663899660000
632aee105094b44afdd93f4c||81.6|97.65|85|74.58|408,4,3,0|time|60|-1|2|60|2|13.23|false|false|english|none|normal|false|false|false||1663757840000
632aed7d5094b44afdd93bb2||88.8|96.62|94|82.29|222,4,1,0|time|30|-1|0|30|0|0|false|false|english|none|normal|false|false|false||1663757693000
632adf6e5094b44afdc7c5b0||85.6|95.96|88|84.2|214,4,1,0|time|30|-1|0|30|0|0|false|false|english|none|normal|false|false|false||1663754094000
632adf4e5094b44afdc7c4f5||72.78|94.55|78.37|74.3|182,5,0,1|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false||1663754062000
6329398174372078d61c6ea3||88.4|100|88.4|83.38|221,0,0,0|time|30|-1|1|30|0|4.58|false|false|english|none|normal|false|false|false||1663646081000
632733ef6d362617a7bcd962||75.97|93.36|82.77|79.08|190,5,2,0|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false||1663513583000
632729756d362617a7af465e||71.6|92.82|79.6|75.28|179,3,2,1|time|30|-1|0|30|0|0|false|false|english|none|normal|false|false|false||1663510901000
632729566d362617a7af4412||84.77|92.8|94.37|86.98|212,11,2,1|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false||1663510870000
63255ae66d362617a770a6d8||88.37|100|88.37|86.21|221,0,0,0|time|30|-1|1|30.01|0|1.95|false|false|english|none|normal|false|false|false||1663392486000
63231e0290677ffc5e0ff2dc||84.37|96.86|87.57|79.25|211,1,0,2|time|30|-1|1|30.01|0|22.89|false|false|english|none|normal|false|false|false||1663245826000
63231cb690677ffc5e0fe60c||77.6|91.71|84|74.59|194,6,3,0|time|30|-1|0|30|0|0|false|false|english|none|normal|false|false|false||1663245494000
632303a090677ffc5ef17b00||69.15|90|82.74|84.79|173,11,2,2|time|30|-1|0|30.02|0|0|false|false|english|none|normal|false|false|false||1663239072000
6323037390677ffc5ef179cf||84.8|95.3|93.2|82.99|212,5,1,1|time|30|-1|0|30|0|0|false|false|english|none|normal|false|false|false||1663239027000
6322986990677ffc5e6b7a92||80.4|96.63|80.4|79.97|201,0,0,0|time|30|-1|0|30|0|0|false|false|english|none|normal|false|false|false||1663211625000
6322984490677ffc5e6b7988||76.77|92.17|84.37|79.59|192,7,1,2|time|30|-1|1|30.01|0|7.85|false|false|english|none|normal|false|false|false||1663211588000
6321da1f90677ffc5e8049ad||74.4|93.9|83.2|71.06|186,5,1,0|time|30|-1|1|30|0|0.89|false|false|english|none|normal|false|false|false||1663162911000
6321cc2490677ffc5e6ec00e|true|92|98.74|94.8|87.85|230,1,0,0|time|30|-1|0|30|0|0|false|false|english|none|normal|false|false|false||1663159332000
6321a6e290677ffc5e435789||85.57|93.67|94.77|88.99|214,9,2,2|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false||1663149794000
6321941f90677ffc5e298226||72.8|90.64|77.6|66.16|182,6,2,0|time|30|-1|0|30|0|0|false|false|english|none|normal|false|false|false||1663144991000
632193fb90677ffc5e29813c||80.37|94.44|83.57|76.65|201,2,1,0|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false||1663144955000
632191c790677ffc5e29729f||80.37|96.71|82.77|72.7|201,0,1,0|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false||1663144391000
632191a790677ffc5e2971aa||74|91.67|85.6|80.89|185,10,1,1|time|30|-1|0|30|0|0|false|false|english|none|normal|false|false|false||1663144359000
6320886290677ffc5edfe967||82.4|94.67|89.2|79.71|206,6,1,0|time|30|-1|0|30|0|0|false|false|english|none|normal|false|false|false||1663076450000
631fead790677ffc5e1db283||78.77|94.06|87.17|86.23|197,6,3,0|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false||1663036119000
631feab790677ffc5e1db19d||76|93.81|84|77.87|190,8,1,1|time|30|-1|0|30|0|0|false|false|english|none|normal|false|false|false||1663036087000
631fea9690677ffc5e1db084||81.6|97.7|86.8|81.91|204,2,1,0|time|30|-1|0|30|0|0|false|false|english|none|normal|false|false|false||1663036054000
631e0655fba87af969ab6d57||83.17|96.83|87.17|78.54|208,1,1,1|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false||1662912085000
631df160fba87af969919f3e|true|90.8|98.28|92|83.15|227,0,0,1|time|30|-1|0|30|0|0|false|false|english|none|normal|false|false|false||1662906720000
631df13afba87af969919e15||86.4|98.18|86.4|76.29|108,0,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1662906682000
631df129fba87af969919db0||79.15|98.02|79.15|72.1|99,0,0,0|time|15|-1|0|15.01|0|0|false|false|english|none|normal|false|false|false||1662906665000
631df113fba87af969919d1a||80|98.08|80|77.37|100,0,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1662906643000
631df102fba87af969919ca0||79.95|98.17|87.14|77.83|100,0,0,2|time|15|-1|2|15.01|0|12.73|false|false|english|none|normal|false|false|false||1662906626000
631d7005fba87af969f32314||87.94|98.26|91.94|89.71|110,1,0,0|time|15|-1|0|15.01|0|0|false|false|english|none|normal|false|false|false||1662873605000
631d6ff4fba87af969f322a4||77.55|94.29|83.94|80.48|97,3,1,1|time|15|-1|0|15.01|0|0|false|false|english|none|normal|false|false|false||1662873588000
631d6fdbfba87af969f321f8||70.4|89.22|79.2|86.63|88,6,1,1|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1662873563000
631b446efba87af9694ee9a3||92|99.14|92|84.72|115,0,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1662731374000
631b3134fba87af969350aec||88|96.55|92|87.1|110,2,0,1|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1662726452000
631b310afba87af969350939||88.8|100|88.8|87.13|111,0,0,0|time|15|-1|1|15|0|7.54|false|false|english|none|normal|false|false|false||1662726410000
631b2d08fba87af96930b6b7||81.6|94.55|88|89.24|102,4,1,0|time|15|-1|1|15|0|0.72|false|false|english|none|normal|false|false|false||1662725384000
631b2cebfba87af96930b5a3||89.54|100|89.54|88.15|112,0,0,0|time|15|-1|0|15.01|0|0|false|false|english|none|normal|false|false|false||1662725355000
631b2a59fba87af9692c72a7||79.95|92.79|87.94|83.05|100,4,1,0|time|15|-1|0|15.01|0|0|false|false|english|none|normal|false|false|false||1662724697000
631b2a48fba87af9692c7218||68.8|86.09|89.6|80.56|86,5,5,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1662724680000
631b2a0afba87af9692c7030||94.4|100|94.4|87.84|118,0,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1662724618000
631b29f9fba87af9692c6faf||80.75|96.36|87.94|82.99|101,2,0,1|time|15|-1|1|15.01|0|4.75|false|false|english|none|normal|false|false|false||1662724601000
631affdf2193818996e817d9||89.54|99.14|92.74|84.72|112,0,0,1|time|15|-1|0|15.01|0|0|false|false|english|none|normal|false|false|false||1662713823000
631affc72193818996e81734||83.14|91.53|94.34|89.76|104,6,2,0|time|15|-1|0|15.01|0|0|false|false|english|none|normal|false|false|false||1662713799000
631ac7042193818996a3d2a6||70.4|87.96|85.6|84.62|88,7,2,1|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1662699268000
631ac6f32193818996a3d230||82.35|99.08|87.14|88.25|103,0,0,1|time|15|-1|1|15.01|0|1.93|false|false|english|none|normal|false|false|false||1662699251000
631ac5ad2193818996a3c9f6||65.6|89.32|77.6|60.63|82,3,1,1|time|15|-1|1|15|0|1.53|false|false|english|none|normal|false|false|false||1662698924000
631ac4fe2193818996a3c5a6||80.8|97.39|92|83.73|101,1,0,2|time|15|-1|2|15|0|23.53|false|false|english|none|normal|false|false|false||1662698750000
631ac48d21938189969f9507||92.8|100|92.8|90.02|116,0,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1662698637000
6319b52d23439691db67b4ca||79.2|96.23|84|81.76|99,2,0,1|time|15|-1|1|15|0|4.44|false|false|english|none|normal|false|false|false||1662629165000
6319b51723439691db67b43e||81.55|96.26|84.74|78.98|102,2,0,1|time|15|-1|0|15.01|0|0|false|false|english|none|normal|false|false|false||1662629143000
6319b50723439691db67b3d9||69.6|94.95|78.4|74.17|87,2,0,1|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1662629127000
6319ae1823439691db5f3108||71.2|100|71.2|68.34|89,0,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1662627352000
6319768623439691db1b11a2||76.7|94.29|83.89|87.22|96,4,0,2|time|15|-1|1|15.02|0|0.66|false|false|english|none|normal|false|false|false||1662613126000
6318869b23439691dbf7c7d6||81.55|91.15|88.74|88.26|102,6,1,0|time|15|-1|0|15.01|0|0|false|false|english|none|normal|false|false|false||1662551707000
6318868a23439691dbf7c75c||87.2|97.41|92.8|90.02|109,1,1,0|time|15|-1|1|15|0|1.33|false|false|english|none|normal|false|false|false||1662551690000
63175ddbd7e9821dfad656f5||91.2|96.69|96.8|88.49|114,2,1,0|time|15|-1|1|15|0|1.2|false|false|english|none|normal|false|false|false||1662475739000
63175dc7d7e9821dfad65612||87.2|98.2|87.2|79.78|109,0,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1662475719000
63175db6d7e9821dfad6554a||79.95|90.18|89.54|88.15|100,4,5,1|time|15|-1|2|15.01|0|9.14|false|false|english|none|normal|false|false|false||1662475702000
63175d35d7e9821dfad64fce||84.74|98.15|86.34|84.62|106,1,0,1|time|15|-1|2|15.01|0|2.47|false|false|english|none|normal|false|false|false||1662475573000
631559f818d8136fe07777ec||88|100|88|87.14|110,0,0,0|time|15|-1|2|15|0|5.83|false|false|english|none|normal|false|false|false||1662343672000
